"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
900000701311,900000701311,2,300,,,,
900000701311,900000701312,2,300,,,,
900000701321,900000701321,2,300,,,,
900000701331,900000701331,2,300,,,,
900000701341,900000701341,2,300,,,,
900000701341,900000701342,2,300,,,,
900000701351,900000701351,2,300,,,,
900000701351,900000701352,2,300,,,,
900000701351,000000977111,2,120,,,,
900000701361,900000701361,2,300,,,,
900000701361,900000701362,2,300,,,,
900000701361,000000977811,2,120,,,,
900000701371,900000701371,2,300,,,,
900000701371,900000701372,2,300,,,,
900000701371,000000977801,2,120,,,,
900000701381,900000701381,2,300,,,,
900000701381,900000701382,2,300,,,,
900000701381,000000977791,2,120,,,,
900000701391,900000701391,2,300,,,,
900000701401,900000701401,2,300,,,,
900000701401,900000701402,2,300,,,,
900000701401,000000998441,2,120,,,,
900000701411,900000701411,2,300,,,,
900000701411,900000701412,2,300,,,,
900000701421,900000701421,2,300,,,,
900000701421,900000701422,2,300,,,,
900000701441,900000701441,2,300,,,,
900000701451,900000701451,2,300,,,,
900000701451,900000701452,2,300,,,,
900000701461,900000701461,2,300,,,,
900000701461,900000701462,2,300,,,,
900000701471,900000701471,2,300,,,,
900000701471,900000701472,2,300,,,,
900000701471,000000970027,2,120,,,,
900000701471,000000970039,2,120,,,,
900000701481,900000701481,2,300,,,,
900000701481,900000701482,2,300,,,,
900000701491,900000701491,2,300,,,,
900000701491,900000701492,2,300,,,,
900000701501,900000701501,2,300,,,,
900000701501,900000701502,2,300,,,,
900000701511,900000701511,2,300,,,,
900000701511,900000701512,2,300,,,,
900000701521,900000701521,2,300,,,,
900000701521,900000701522,2,300,,,,
900000701531,900000701531,2,300,,,,
900000701551,900000701551,2,300,,,,
900000701551,900000701552,2,300,,,,
900000701711,900000701711,2,300,,,,
900000701721,900000701721,2,300,,,,
900000702851,900000702851,2,300,,,,
900000702851,900000702856,2,300,,,,
900000702856,900000702851,2,300,,,,
900000702856,900000702856,2,300,,,,
900000702861,900000702861,2,300,,,,
900000702861,900000702862,2,300,,,,
900000702862,900000702861,2,300,,,,
900000702862,900000702862,2,300,,,,
900000703751,900000703751,2,300,,,,
900000703751,900000703756,2,300,,,,
900000703756,900000703751,2,300,,,,
900000703756,900000703756,2,300,,,,
900000703761,900000703761,2,300,,,,
900000703761,900000703766,2,300,,,,
900000703761,000000978102,2,120,,,,
900000703766,900000703761,2,300,,,,
900000703766,900000703766,2,300,,,,
900000703766,000000978102,2,120,,,,
900000703771,900000703771,2,300,,,,
900000703771,900000703776,2,300,,,,
900000703776,900000703771,2,300,,,,
900000703776,900000703776,2,300,,,,
900000703781,900000703781,2,300,,,,
900000703781,900000703786,2,300,,,,
900000703786,900000703781,2,300,,,,
900000703786,900000703786,2,300,,,,
900000703791,900000703791,2,300,,,,
900000703791,900000703796,2,300,,,,
900000703796,900000703791,2,300,,,,
900000703796,900000703796,2,300,,,,
900000703801,900000703801,2,300,,,,
900000703801,900000703806,2,300,,,,
900000703806,900000703801,2,300,,,,
900000703806,900000703806,2,300,,,,
900000703811,900000703811,2,300,,,,
900000703811,900000703816,2,300,,,,
900000703816,900000703811,2,300,,,,
900000703816,900000703816,2,300,,,,
900000703821,900000703821,2,300,,,,
900000703821,900000703826,2,300,,,,
900000703826,900000703821,2,300,,,,
900000703826,900000703826,2,300,,,,
900000703831,900000703831,2,300,,,,
900000703831,900000703836,2,300,,,,
900000703836,900000703831,2,300,,,,
900000703836,900000703836,2,300,,,,
900000703871,900000703876,2,300,,,,
900000703871,900000703871,2,300,,,,
900000703981,900000703981,2,300,,,,
900000703981,900000703986,2,300,,,,
900000704051,900000704051,2,300,,,,
900000704061,900000704061,2,300,,,,
900000704061,900000704066,2,300,,,,
900000704066,900000704061,2,300,,,,
900000704066,900000704066,2,300,,,,
900000704071,900000704071,2,300,,,,
900000704071,900000704076,2,300,,,,
900000704076,900000704071,2,300,,,,
900000704076,900000704076,2,300,,,,
900000704081,900000704081,2,300,,,,
900000704081,900000704086,2,300,,,,
900000704086,900000704081,2,300,,,,
900000704086,900000704086,2,300,,,,
900000704091,900000704091,2,300,,,,
900000704091,900000704096,2,300,,,,
900000704096,900000704091,2,300,,,,
900000704096,900000704096,2,300,,,,
900000704101,900000704101,2,300,,,,
900000704101,900000704106,2,300,,,,
900000704106,900000704101,2,300,,,,
900000704106,900000704106,2,300,,,,
900000704111,900000704111,2,300,,,,
900000751291,000000370459,2,120,,,,
900000751291,900000751291,2,300,,,,
900000751291,900000751296,2,300,,,,
900000751296,000000370459,2,120,,,,
900000751296,900000751291,2,300,,,,
900000751296,900000751296,2,300,,,,
900000752296,900000752291,2,300,,,,
900000752296,900000752296,2,300,,,,
900000753066,900000753061,2,300,,,,
900000753066,900000753066,2,300,,,,
900000754576,900000754571,2,300,,,,
900000754576,900000754576,2,300,,,,
900000757171,000000370471,2,120,,,,
900000757171,000000370518,2,120,,,,
900000757171,900000757171,2,300,,,,
900000757171,900000757176,2,300,,,,
900000757176,000000370471,2,120,,,,
900000757176,000000370518,2,120,,,,
900000757176,900000757171,2,300,,,,
900000757176,900000757176,2,300,,,,
900000806881,000000370157,2,120,,,,
900000806881,000000370175,2,120,,,,
900000806881,900000806881,2,300,,,,
900000806881,900000806886,2,300,,,,
900000806886,000000370157,2,120,,,,
900000806886,000000370175,2,120,,,,
900000806886,900000806881,2,300,,,,
900000806886,900000806886,2,300,,,,
900000806891,000000370158,2,120,,,,
900000806891,000000370174,2,120,,,,
900000806891,900000806891,2,300,,,,
900000806891,900000806896,2,300,,,,
900000806896,000000370158,2,120,,,,
900000806896,000000370174,2,120,,,,
900000806896,900000806891,2,300,,,,
900000806896,900000806896,2,300,,,,
900000806901,000000370159,2,120,,,,
900000806901,000000370173,2,120,,,,
900000806901,900000806901,2,300,,,,
900000806901,900000806906,2,300,,,,
900000806906,000000370159,2,120,,,,
900000806906,000000370173,2,120,,,,
900000806906,900000806901,2,300,,,,
900000806906,900000806906,2,300,,,,
900000806911,000000370160,2,120,,,,
900000806911,000000370172,2,120,,,,
900000806911,900000806911,2,300,,,,
900000806921,900000806921,2,300,,,,
900000806921,900000806926,2,300,,,,
900000806926,900000806921,2,300,,,,
900000806926,900000806926,2,300,,,,
900000855386,000000310013,2,120,,,,
900000855386,900000855381,2,300,,,,
900000855386,900000855386,2,300,,,,
900000855386,000000310392,2,120,,,,
900000855941,900000855941,2,300,,,,
900000855941,900000855946,2,300,,,,
900000855946,900000855941,2,300,,,,
900000855946,900000855946,2,300,,,,
000000051960,000000051933,2,240,,,,
000000360502,000000360502,2,120,,,,
900000806871,900000806871,2,300,,,,
900000806871,000000039009,2,240,,,,
000000000230,900000802111,1,,,,,
000000000230,900000802116,1,,,,,
000000000230,000000000230,2,120,,,,
000000039001,900000802081,1,,,,,
000000039001,000000039001,2,120,,,,
000000039003,900000800391,1,,,,,
000000039003,000000039003,2,120,,,,
000000039005,900000800121,1,,,,,
000000039005,000000039005,2,120,,,,
000000039005,900006680012,1,,,,,
000000039007,900000805081,1,,,,,
000000039007,000000039007,2,120,,,,
000000039009,900000806871,1,,,,,
000000039009,000000039009,2,120,,,,
000000039013,900000803431,1,,,,,
000000039013,000000039013,2,120,,,,
000000039013,900000803436,1,,,,,
000000039015,900000800271,1,,,,,
000000039015,000000039015,2,120,,,,
000000039017,900000800421,1,,,,,
000000039017,000000039017,2,120,,,,
000000039021,900000800151,1,,,,,
000000039021,900000800156,1,,,,,
000000039021,000000039021,2,120,,,,
000000039023,900000802056,1,,,,,
000000039023,000000039023,2,120,,,,
000000059001,900000802441,1,,,,,
000000059001,900000802446,1,,,,,
000000059001,000000059001,2,120,,,,
000000059005,900000802501,1,,,,,
000000059005,900000802506,1,,,,,
000000059005,000000059005,2,120,,,,
000000059007,900000802481,1,,,,,
000000059007,900000802486,1,,,,,
000000059007,000000059007,2,120,,,,
000000060001G,900000800091,1,,,,,
000000060001G,900000800096,1,,,,,
000000060001G,000000060001G,2,120,,,,
000000610233,000000610233,2,120,,,,
000000610233,000000620035,2,120,,,,
000000620035,000000610233,2,120,,,,
000000620035,000000620035,2,120,,,,
000000910120,000000910120,2,120,,,,
000000910120,000000910122,2,120,,,,
000000910122,000000910120,2,120,,,,
000000910122,000000910122,2,120,,,,
000000340056,000000340056,2,120,,,,
000000340056,000000340192,2,120,,,,
000000340192,000000340056,2,120,,,,
000000340192,000000340192,2,120,,,,
000000340321,000000340321,2,120,,,,
000000340321,000000340322,2,120,,,,
000000340322,000000340321,2,120,,,,
000000340322,000000340322,2,120,,,,
000000370077,000000370002,2,120,,,,
000000370077,000000370077,2,120,,,,
800000378041,800000378041,2,120,,,,
800000378041,900000855961,1,,,,,
000000371951,000000371951,2,120,,,,
000000371951,000000371952,2,120,,,,
800000378051,000000022011,2,180,,,,
800000378051,900000800131,1,,,,,
800000378051,900000800136,1,,,,,
800000378051,800000378051,2,120,,,,
800000378051,800000378052,2,120,,,,
800000378052,000000022011,2,180,,,,
800000378052,900000800131,1,,,,,
800000378052,900000800136,1,,,,,
800000378052,800000378051,2,120,,,,
800000378052,800000378052,2,120,,,,
800000378061,000000021071,2,180,,,,
800000378061,900000801841,1,,,,,
800000378061,900000801846,1,,,,,
800000378061,800000378061,2,120,,,,
800000378061,800000378062,2,120,,,,
800000378062,000000021071,2,180,,,,
800000378062,900000801841,1,,,,,
800000378062,900000801846,1,,,,,
800000378062,800000378061,2,120,,,,
800000378062,800000378062,2,120,,,,
800000378071,900000802951,1,,,,,
800000378071,900000802956,1,,,,,
800000378071,800000378071,2,120,,,,
800000378071,800000378072,2,120,,,,
800000378072,900000802951,1,,,,,
800000378072,900000802956,1,,,,,
800000378072,800000378071,2,120,,,,
800000378072,800000378072,2,120,,,,
800000378081,800000378081,2,120,,,,
800000378081,800000378082,2,120,,,,
800000378081,900000808141,1,,,,,
800000378081,900000808146,1,,,,,
800000378082,800000378081,2,120,,,,
800000378082,800000378082,2,120,,,,
800000378082,900000808141,1,,,,,
800000378082,900000808146,1,,,,,
090000119026,000000119102,2,120,,,,
090000119026,000000119103,2,120,,,,
090000119026,090000119004,2,120,,,,
090000119026,090000119005,2,120,,,,
090000119026,090000119024,2,120,,,,
090000119026,090000119025,2,120,,,,
090000119026,090000119026,2,120,,,,
090000119026,090000119027,2,120,,,,
090000119027,000000119102,2,120,,,,
090000119027,000000119103,2,120,,,,
090000119027,090000119004,2,120,,,,
090000119027,090000119005,2,120,,,,
090000119027,090000119024,2,120,,,,
090000119027,090000119025,2,120,,,,
090000119027,090000119026,2,120,,,,
090000119027,090000119027,2,120,,,,
000000011941,000000011050,2,480,,,,
900000855961,800000378041,2,180,,,,
900000855961,900000855961,2,300,,,,
900000858971,000000310139,2,120,,,,
900000858971,900000858971,2,300,,,,
000000630039,000000630039,2,120,,,,
000000630039,000000630063,2,120,,,,
000000630039,000000630065,2,120,,,,
000000630039,000000630066,2,120,,,,
000000630063,000000630039,2,120,,,,
000000630063,000000630063,2,120,,,,
000000630063,000000630065,2,120,,,,
000000630063,000000630066,2,120,,,,
000000630065,000000630039,2,120,,,,
000000630065,000000630063,2,120,,,,
000000630065,000000630065,2,120,,,,
000000630065,000000630066,2,120,,,,
000000000352,800000375151,2,180,,,,
000000000352,000000000352,2,120,,,,
000000000352,800000375934,2,180,,,,
000000000353,800000375074,2,180,,,,
000000000353,800000375129,2,180,,,,
000000000353,000000000353,2,120,,,,
800000009951,800000009951,2,120,,,,
800000009951,800000009952,2,120,,,,
800000009952,800000009951,2,120,,,,
800000009952,800000009952,2,120,,,,
000000063077,000000063010,2,120,,,,
000000310602,000000310180,2,120,,,,
000000310602,000000310602,2,120,,,,
000000310741,900000850076,2,120,,,,
000000310741,900000850071,2,120,,,,
000000310741,000000310741,2,120,,,,
000000310741,000000310742,2,120,,,,
000000310742,900000850076,2,120,,,,
000000310742,900000850071,2,120,,,,
000000310742,000000310741,2,120,,,,
000000310742,000000310742,2,120,,,,
000000035072,000008000480G,2,180,,,,
000000610129,000000610128,2,120,,,,
000000610129,000000610132,2,120,,,,
000000610129,000000610139,2,120,,,,
000000610129,000000610139G,1,,,,,
000000610129,000000610133,2,120,,,,
000000610129,000000610133G,1,,,,,
000000610129,000000610129,2,120,,,,
900000700476,900000700471,2,300,,,,
900000700476,900000700476,2,300,,,,
900000700476,000000970028,2,120,,,,
900000700476,000000970038,2,120,,,,
000000260672,000000260171,2,120,,,,
000000260672,000000260672,2,120,,,,
000000260672,900000856971,2,120,,,,
000000260672,900000856976,2,120,,,,
000000260681,900000850091,2,180,,,,
000000260681,900000850096,2,120,,,,
000000260681,000000260681,2,120,,,,
000000260681,000000260682,2,120,,,,
000000260682,900000850091,2,120,,,,
000000260682,900000850096,2,120,,,,
000000260682,000000260681,2,120,,,,
000000260682,000000260682,2,120,,,,
000000260691,000000260691,2,120,,,,
000000260691,000000260692,2,120,,,,
000000260701,000000260701,2,120,,,,
000000260711,000000260711,2,120,,,,
000000260721,000000260721,2,120,,,,
000000260731,000000260731,2,120,,,,
900000857001,800000375062,2,180,,,,
900000857001,800000375145,2,180,,,,
900000857001,900000857001,2,300,,,,
900000857001,900000857006,2,300,,,,
900000857006,800000375062,2,180,,,,
900000857006,800000375145,2,180,,,,
900000857006,900000857001,2,300,,,,
900000857006,900000857006,2,300,,,,
900000857011,800000375063,2,180,,,,
900000857011,800000375144,2,180,,,,
900000857011,900000857011,2,300,,,,
900000857011,900000857016,2,300,,,,
900000857016,800000375063,2,180,,,,
900000857016,800000375144,2,180,,,,
900000857016,900000857011,2,300,,,,
900000857016,900000857016,2,300,,,,
900000857021,800000375064,2,180,,,,
900000857021,800000375143,2,180,,,,
900000857021,900000857021,2,300,,,,
900000857021,900000857026,2,300,,,,
900000857026,800000375064,2,180,,,,
900000857026,800000375143,2,180,,,,
900000857026,900000857021,2,300,,,,
900000857026,900000857026,2,300,,,,
900000857031,800000375065,2,180,,,,
900000857031,800000375142,2,180,,,,
900000857031,900000857031,2,300,,,,
900000857031,900000857036,2,300,,,,
900000857036,800000375065,2,180,,,,
900000857036,800000375142,2,180,,,,
900000857036,900000857031,2,300,,,,
900000857036,900000857036,2,300,,,,
900000857041,800000375495,2,180,,,,
900000857041,900000857041,2,300,,,,
000000260592,000000260134,2,120,,,,
000000260592,000000260592,2,120,,,,
000000090050,000000090037,2,240,,,,
000000090050,000000090950,2,120,,,,
000000830061,000000830061,2,120,,,,
000000830061,000000830062,2,120,,,,
000000830061,000000830062G,1,,,,,
000000830061,000000830061G,1,,,,,
000000830061,000000860062,1,,,,,
000000830062,000000830061,2,120,,,,
000000830062,000000830062,2,120,,,,
000000830062,000000830062G,1,,,,,
000000830062,000000830061G,1,,,,,
000000830062,000000860062,1,,,,,
000000920017,000000920017,2,120,,,,
000000920017,000000920018,2,120,,,,
000000920018,000000920017,2,120,,,,
000000920018,000000920018,2,120,,,,
000000891071,900000801071,2,120,,,,
000000891071,900000801076,2,120,,,,
000000891071,000000891071,2,120,,,,
000000110611G,000000110611G,2,120,,,,
000000110611G,000000110611,1,,,,,
000000110611G,000000110085,1,,,,,
000000110611G,000000110085G,2,120,,,,
000000371961,000000371961,2,120,,,,
000000371961,000000371962,2,120,,,,
000000371962,000000371961,2,120,,,,
000000371962,000000371962,2,120,,,,
000000840038,000000840071,2,120,,,,
000000840038,000000840038,2,120,,,,
000000840038,000000840067,2,60,,,,
000000840038,000000840068,2,60,,,,
000000000401,000000000401,2,120,,,,
900000754886,900000754881,2,300,,,,
900000754886,900000754886,2,300,,,,
900000754886,900000754882,2,300,,,,
900000757191,900000757191,2,300,,,,
900000757201,900000757201,2,300,,,,
900000757231,900000757231,2,300,,,,
900000757231,900000757236,2,300,,,,
900000757236,900000757231,2,300,,,,
900000757236,900000757236,2,300,,,,
900000757241,900000757241,2,300,,,,
900000757241,900000757246,2,300,,,,
900000757246,900000757241,2,300,,,,
900000757246,900000757246,2,300,,,,
900000800676,900000800671,2,300,,,,
900000800676,900000800676,2,300,,,,
900000805096,900000805091,2,300,,,,
900000805096,900000805096,2,300,,,,
900000805346,000000350232,2,120,,,,
900000805346,000000350233,2,120,,,,
900000805346,900000805341,2,300,,,,
900000805346,900000805346,2,300,,,,
900000805356,000000350228,2,120,,,,
900000805356,000000350231,2,120,,,,
900000805356,900000805351,2,300,,,,
900000805356,900000805356,2,300,,,,
900000805396,900000805391,2,300,,,,
900000805396,900000805396,2,300,,,,
000000075719,000000037988,2,180,,,,
000000110622,000000110622,2,120,,,,
000000110622,000000110623,2,120,,,,
000000110622,000000110623G,1,,,,,
000000110622,000000110622G,1,,,,,
000000000402,800000375374,2,180,,,,
000000000402,800000375381,2,180,,,,
000000000402,000000000402,2,120,,,,
000000100038,000000100038G,2,60,,,,
000000100038,000000100045G,2,60,,,,
000000100038,000000100038,2,120,,,,
000000100038,000000100045,2,120,,,,
000000100042,000000100042,2,120,,,,
000000100042,000000540098,2,120,,,,
000000100042,000000100023,1,,,,,
000000100045,000000100038G,2,60,,,,
000000100045,000000100045G,2,60,,,,
000000100045,000000100038,2,120,,,,
000000100045,000000100045,2,120,,,,
000000540061,000000540100,2,120,,,,
000000540061,000000540108,2,120,,,,
000000540061,000000540061,2,120,,,,
000000540061,000000540066,2,120,,,,
000000540062,000000540101,2,120,,,,
000000540062,000000540107,2,120,,,,
000000540062,000000540062,2,120,,,,
000000540062,000000540065,2,120,,,,
000000540063,000000540063,2,120,,,,
000000540063,000000540064,2,120,,,,
000000540064,000000540063,2,120,,,,
000000540064,000000540064,2,120,,,,
000000540065,000000540101,2,120,,,,
000000540065,000000540107,2,120,,,,
000000540065,000000540062,2,120,,,,
000000540065,000000540065,2,120,,,,
000000540066,000000540100,2,120,,,,
000000540066,000000540108,2,120,,,,
000000540066,000000540061,2,120,,,,
000000540066,000000540066,2,120,,,,
000000540098,000000100042,2,120,,,,
000000540098,000000540098,2,120,,,,
000000540098,000000100023,1,,,,,
000000100165,000000100166,2,120,,,,
000000100165,000000100165,2,120,,,,
000000610140,000000610136,2,120,,,,
000000610140,000000610141,2,120,,,,
000000610140,000000610229,2,120,,,,
000000610140,000000610136G,1,,,,,
000000610140,000000610229G,1,,,,,
000000610140,000000610140,2,120,,,,
000000700017,000000700017,2,120,,,,
000000700017,000000700020,2,120,,,,
000000700020,000000700017,2,120,,,,
000000700020,000000700020,2,120,,,,
000000700053,000000700053,2,120,,,,
000000700053,000000700054,2,120,,,,
000000700053,000000700073,2,120,,,,
000000700053,000000700045,2,120,,,,
000000700053,000000700048,2,120,,,,
000000700053,000000700058,2,120,,,,
000000700053,000000700070,2,120,,,,
000000700053,000000700085,2,120,,,,
000000700053,000000190026,2,120,,,,
000000700053,000000700074,2,120,,,,
000000700054,000000700053,2,120,,,,
000000700054,000000700054,2,120,,,,
000000700054,000000700073,2,120,,,,
000000700054,000000700045,2,120,,,,
000000700054,000000700048,2,120,,,,
000000700054,000000700058,2,120,,,,
000000700054,000000700070,2,120,,,,
000000700054,000000700085,2,120,,,,
000000700054,000000190026,2,120,,,,
000000700054,000000700074,2,120,,,,
000000700073,000000700053,2,120,,,,
000000700073,000000700054,2,120,,,,
000000700073,000000700073,2,120,,,,
000000700073,000000700045,2,120,,,,
000000700073,000000700048,2,120,,,,
000000700073,000000700058,2,120,,,,
000000700073,000000700070,2,120,,,,
000000700073,000000700085,2,120,,,,
000000700073,000000190026,2,120,,,,
000000700073,000000700074,2,120,,,,
000000100017,000000100017,2,120,,,,
000000100017,000000100019,2,120,,,,
000000100019,000000100017,2,120,,,,
000000100019,000000100019,2,120,,,,
000000620041,000000620041,2,120,,,,
000000620041,000000620042,2,120,,,,
000000620042,000000620041,2,120,,,,
000000620042,000000620042,2,120,,,,
000000710019,000000710160,2,120,,,,
000000710019,000000710161,2,120,,,,
000000710019,000000710162,2,120,,,,
000000710019,000000710163,2,120,,,,
000000710019,000000710019,2,120,,,,
000000910062,000000910061,2,120,,,,
000000910062,000000910062,2,120,,,,
000000910062,000000910061G,2,120,,,,
000000910062,000000910058,2,120,,,,
000000430094,000000430094,2,120,,,,
000000430094,000000430095,2,120,,,,
000000430095,000000430094,2,120,,,,
000000430095,000000430095,2,120,,,,
000000430109,000000430109,2,120,,,,
000000430109,000000430104,2,120,,,,
000000010056,000000010014,2,240,,,,
000000290131,000000290010,2,120,,,,
000000290131,000000290133,2,120,,,,
000000290131,000000290134,2,120,,,,
000000290131,900000851551,2,120,,,,
000000290131,000000290131,2,120,,,,
000000270351,000000270351,2,120,,,,
000000270351,000000270352,2,120,,,,
000000270352,000000270351,2,120,,,,
000000270352,000000270352,2,120,,,,
000000270361,000000270361,2,120,,,,
000000270361,000000270362,2,120,,,,
000000270362,000000270361,2,120,,,,
000000270362,000000270362,2,120,,,,
000000270371,000000270371,2,120,,,,
000000270371,000000270372,2,120,,,,
000000270372,000000270371,2,120,,,,
000000270372,000000270372,2,120,,,,
000000280821,000000280821,2,120,,,,
000000280821,000000280822,2,120,,,,
000000280822,000000280821,2,120,,,,
000000280822,000000280822,2,120,,,,
000000280831,000000280831,2,120,,,,
000000280831,000000280832,2,120,,,,
000000280832,000000280831,2,120,,,,
000000280832,000000280832,2,120,,,,
000000280841,000000280841,2,120,,,,
000000280841,000000280842,2,120,,,,
000000280842,000000280841,2,120,,,,
000000280842,000000280842,2,120,,,,
000000300651,000000300651,2,120,,,,
000000300651,000000300652,2,120,,,,
000000300652,000000300651,2,120,,,,
000000300652,000000300652,2,120,,,,
000000300661,000000300661,2,120,,,,
000000300661,000000300662,2,120,,,,
000000300662,000000300661,2,120,,,,
000000300662,000000300662,2,120,,,,
000000830000G,000000830000,2,60,,,,
000000830000G,000000830122,2,60,,,,
000000830000G,000000830127,2,60,,,,
000000830000G,000000830130,2,60,,,,
000000830000G,000000830000G,2,120,,,,
000000830000G,000000830127G,2,120,,,,
000000830000G,000000830122G,2,120,,,,
000000830000G,000000830130G,2,120,,,,
000000830062G,000000830061,1,,,,,
000000830062G,000000830062,1,,,,,
000000830062G,000000830062G,2,120,,,,
000000830062G,000000830061G,2,120,,,,
000000830062G,000000860062,2,120,,,,
000000830064G,000000830064,1,,,,,
000000830064G,000000830065,1,,,,,
000000830064G,000000830137,1,,,,,
000000830064G,000000830140,1,,,,,
000000830064G,000000830064G,2,120,,,,
000000830064G,000000830065G,2,120,,,,
000000830068,000000830067,1,,,,,
000000830068,000000830072,1,,,,,
000000830068,000000830068,2,120,,,,
000000830068,000000830067G,2,120,,,,
000000830068,000000830072G,2,120,,,,
000000860021G,000000860021,1,,,,,
000000860021G,000000860022,1,,,,,
000000860021G,000000860022G,2,120,,,,
000000860021G,000000860021G,2,120,,,,
000000860073G,000000860073,1,,,,,
000000860073G,000000860080,1,,,,,
000000860073G,000000860073G,2,120,,,,
000000860073G,000000860080G,2,120,,,,
000000860081G,000000860079,1,,,,,
000000860081G,000000860081,1,,,,,
000000860081G,000000860081G,2,120,,,,
000000860081G,000000860079G,2,120,,,,
000000220461,000000220461,2,120,,,,
000000220461,000000220462,2,120,,,,
000000220462,000000220461,2,120,,,,
000000220462,000000220462,2,120,,,,
900000750596,900000750591,2,300,,,,
900000750596,900000750596,2,300,,,,
900000754176,900000754171,2,300,,,,
900000754176,900000754176,2,300,,,,
900000757251,900000757251,2,300,,,,
900000757251,900000757256,2,300,,,,
900000757256,900000757251,2,300,,,,
900000757256,900000757256,2,300,,,,
900000757261,900000757261,2,300,,,,
900000757261,900000757266,2,300,,,,
900000757266,900000757261,2,300,,,,
900000757266,900000757266,2,300,,,,
900000757271,900000750451,2,300,,,,
900000757271,900000750456,2,300,,,,
900000757271,900000757271,2,300,,,,
900000757271,900000757276,2,300,,,,
900000757276,900000750451,2,300,,,,
900000757276,900000750456,2,300,,,,
900000757276,900000757271,2,300,,,,
900000757276,900000757276,2,300,,,,
900000757281,900000757281,2,300,,,,
900000757281,900000757286,2,300,,,,
900000757286,900000757281,2,300,,,,
900000757286,900000757286,2,300,,,,
900000800146,900000800141,2,300,,,,
900000800146,900000800146,2,300,,,,
900000800456,900000800451,2,300,,,,
900000800456,900000800456,2,300,,,,
900000800516,900000800511,2,300,,,,
900000800516,900000800516,2,300,,,,
900000800527,900000800526,2,300,,,,
900000800527,900000800527,2,300,,,,
900000800536,900000800531,2,300,,,,
900000800536,900000800536,2,300,,,,
900000800576,900000800571,2,300,,,,
900000800576,900000800576,2,300,,,,
900000800606,900000800601,2,300,,,,
900000800606,900000800606,2,300,,,,
900000802296,900000802291,2,300,,,,
900000802296,900000802296,2,300,,,,
900000803436,900000803431,2,300,,,,
900000803436,000000039013,2,240,,,,
900000803436,900000803436,2,300,,,,
900000803726,900000803721,2,300,,,,
900000803726,900000803726,2,300,,,,
900000803796,900000803791,2,300,,,,
900000803796,900000803796,2,300,,,,
900000803836,900000803831,2,300,,,,
900000803836,900000803836,2,300,,,,
900000805466,900000805461,2,300,,,,
900000805466,900000805466,2,300,,,,
900000805621,900000805621,2,300,,,,
900000805621,900000805626,2,300,,,,
900000805626,900000805621,2,300,,,,
900000805626,900000805626,2,300,,,,
900000808121,900000808121,2,300,,,,
900000808121,900000808126,2,300,,,,
900000808126,900000808121,2,300,,,,
900000808126,900000808126,2,300,,,,
900000808131,900000808131,2,300,,,,
900000808131,900000808136,2,300,,,,
900000808141,800000378081,2,180,,,,
900000808141,800000378082,2,180,,,,
900000808141,900000808141,2,300,,,,
900000808141,900000808146,2,300,,,,
900000808146,800000378081,2,180,,,,
900000808146,800000378082,2,180,,,,
900000808146,900000808141,2,300,,,,
900000808146,900000808146,2,300,,,,
900000851002,000000270059,2,120,,,,
900000851002,000000270121,2,120,,,,
900000851002,900000851001,2,300,,,,
900000851002,900000851006,2,300,,,,
900000851002,900000851002,2,300,,,,
900000851002,900000851007,2,300,,,,
900000855951,000000300149,2,120,,,,
900000855951,000000300227,2,120,,,,
900000855951,900000855951,2,300,,,,
900000857051,900000857051,2,300,,,,
900000857051,900000857056,2,300,,,,
900000857056,900000857051,2,300,,,,
900000857056,900000857056,2,300,,,,
900000857061,900000857061,2,300,,,,
900000700502,900000700501,2,300,,,,
900000700502,900000700506,2,300,,,,
900000700502,900000700502,2,300,,,,
900000700512,900000700511,2,300,,,,
900000700512,900000700512,2,300,,,,
900000700633,900000700636,2,300,,,,
900000700633,900000700633,2,300,,,,
900000700633,900000700631,2,300,,,,
900000700633,900000700637,2,300,,,,
900000700902,900000700901,2,300,,,,
900000700902,900000700902,2,300,,,,
900000700912,900000700911,2,300,,,,
900000700912,900000700916,2,300,,,,
900000700912,900000700912,2,300,,,,
900000701031,900000701036,2,300,,,,
900000701031,900000701031,2,300,,,,
900000701031,900000701032,2,300,,,,
900000701032,900000701036,2,300,,,,
900000701032,900000701031,2,300,,,,
900000701032,900000701032,2,300,,,,
900000701052,900000701051,2,300,,,,
900000701052,900000701052,2,300,,,,
900000701242,900000701241,2,300,,,,
900000701242,900000701242,2,300,,,,
900000701262,900000701261,2,300,,,,
900000701262,900000701262,2,300,,,,
900000701272,900000701271,2,300,,,,
900000701272,900000701272,2,300,,,,
900000701282,900000701281,2,300,,,,
900000701282,900000701282,2,300,,,,
900000701302,900000701301,2,300,,,,
900000701302,900000701302,2,300,,,,
900000701312,900000701311,2,300,,,,
900000701312,900000701312,2,300,,,,
900000701342,900000701341,2,300,,,,
900000701342,900000701342,2,300,,,,
900000701352,900000701351,2,300,,,,
900000701352,900000701352,2,300,,,,
900000701352,000000977111,2,120,,,,
900000701362,900000701361,2,300,,,,
900000701362,900000701362,2,300,,,,
900000701362,000000977811,2,120,,,,
900000701372,900000701371,2,300,,,,
900000701372,900000701372,2,300,,,,
900000701372,000000977801,2,120,,,,
900000701382,900000701381,2,300,,,,
